04708065|PONTAMOUSSON|4|METRICm3||15|B|2002-10-17|100|15||0|0|446450.0|381911.0|BOUNDARY BOX BOUNDARY BOX  FP 10YDS RHS LP53255 6172|||||POTABLE|O|0||0||||||WASTE DISPOSAL PLANT|ELLISONS ROAD|||KILLAMARSH|SHEFFIELD|S21 2JG|
04708084|PONTAMOUSSON|4|METRICm3||15|B|2003-08-06|100|15||0|0|439125.0|363630.0|BOUNDARY BOX SK39125 - 63630.    1 OF 4 BOUNDARY BOX IN FPATH RHS ENT.TOP RH BBOX|||||POTABLE|O|0||0||||||TOWER BUSINESS PARK|HIGH STREET|||CLAY CROSS|CHESTERFIELD|S45 9DX|
04708249|PONTAMOUSSON|4|METRICm3||15|B|2003-04-02|100|15||0|0|439931.0|368086.0|BOUNDARY BOX BB FP ILW LHS PROP  186 NORTH WINGFIELD RD  S42 5ED         SK40361 67218|||||POTABLE|O|0||0||||||DOCTORS SURGERY|NORTH WINGFIELD ROAD|||GRASSMOOR|CHESTERFIELD|S42 5EA|
04708564|PONTAMOUSSON|4|METRICm3||15|B|2002-10-14|100|15||0|0|438340.0|371005.0|BOUNDARY BOX BOUNDARY BOX IN FPATH FRONT LEFT OF SHOP|||||POTABLE|O|0||0|||||||11 SOUTH STREET||||CHESTERFIELD|S40 1QX|
04708567|PONTAMOUSSON|4|METRICm3||15|B|2003-04-01|100|15||0|0|438331.0|370966.0|BOUNDARY BOX REAR RH BOUNDARY BOXOF 3 IN FPATH FRONT OF DOUBLE DOORS|||||POTABLE|O|0||0|||||||21 SOUTH STREET||||CHESTERFIELD|S40 1QX|
04708568|PONTAMOUSSON|4|METRICm3||15|B|2002-07-17|100|15||0|0|438343.0|370994.0|BOUNDARY BOX LH BOUNDARY BOX OF 2 IN FPATH FRONT OF SHOP CALLED MINATURES+BEARS (NO.7)|||||POTABLE|O|0||0||||||6 FALCON YARD|LOW PAVEMENT||||CHESTERFIELD|S40 1PF|
04708719|PONTAMOUSSON|4|METRICm3||15|B|2002-10-07|100|15||0|0|438082.0|373828.0|BOUNDARY BOX IN BOUNDARY BOX  438082-373828|||||POTABLE|O|0||0||||||UNIT 1 CHATSWORTH TECHNOLOGY PARK|DUNSTON ROAD|||WHITTINGTON MOOR|CHESTERFIELD|S41 8XA|
04708720|PONTAMOUSSON|4|METRICm3||15|B|2002-10-07|100|15||0|0|438082.0|373830.0|BOUNDARY BOX IN BOUNDARY BOX|||||POTABLE|O|0||0||||||CHATSWORTH TECHNOLOGY PARK|DUNSTON ROAD|||WHITTINGTON MOOR|CHESTERFIELD|S41 8XA|
04709152|PONTAMOUSSON|4|METRICm3||15|B|2002-10-10|100|15||0|0|443265.0|374217.0|BOUNDARY BOX BB FP 6YDS RHS  LP 75370 THIS MTR 4 FOOTBALL CLUB|||||POTABLE|O|0||0||||||SPEEDWELL ROOMS|INKERSALL ROAD|||STAVELEY|CHESTERFIELD|S43 3JL|
04709190|PONTAMOUSSON|4|METRICm3||15|B|2002-10-03|100|15||0|0|437717.0|369523.0|BOUNDARY BOX BOUNDARY BOX|||||POTABLE|O|0||0||||||LAUNDRY|CHEPSTOW GARDENS||||CHESTERFIELD|S40 2UQ|
04711141|PONTAMOUSSON|4|METRICm3||15|B|2002-09-12|100|15||0|0|473456.0|287217.0|BOUNDARY BOX IN BB IN FP IN ADAM AND  EVE ST,INFRNT DOOR NO1 FRNT LH BB|||||POTABLE|O|0||0|||||||2 THE SQUARE||||MARKET HARBOROUGH|LE16 7PA|
04713973|PONTAMOUSSON|4|METRICm3||15|B|2003-02-14|100|15||0|0|474391.0|287795.0|BOUNDARY BOX LHS OF DRIVE 1 OF 3 BBS OPP ROYAL MAIL.RH BB OF 3|||||POTABLE|O|0||0|||||||1 RIVERSIDE|BOWDEN COURT|||MARKET HARBOROUGH|LE16 7PY|
04714527|PONTAMOUSSON|4|METRICm3||15|B|2002-09-30|100|15||0|0|436188.0|375214.0|BOUNDARY BOX B.B. LHS OF ROAD RHS OF RECEPTION 20YRD RHS LAMPPOST 134753....|||||POTABLE|O|0||0||||||WORKSHOP & PREMS|SMECKLEY WOOD CLOSE||||CHESTERFIELD|S41 9PZ|
04719307|PONTAMOUSSON|4|METRICm3||15|B|2003-10-08|100|15||0|0|444429.0|381492.0|BOUNDARY BOX BOUNDARY BOX MIDDLE ENT LH BB/2|||||POTABLE|O|0||0||||||UNIT 7|MEADOWBROOK PARK|||HALFWAY|SHEFFIELD|S20 3PJ|
04719309|PONTAMOUSSON|4|METRICm3||15|B|2002-10-16|100|15||0|0|444445.0|381487.0|BOUNDARY BOX BOUNDARY BOX MIDDLE ENT RH BB/2|||||POTABLE|O|0||0||||||UNIT 8|MEADOWBROOK PARK|||HALFWAY|SHEFFIELD|S20 3PJ|
04719322|PONTAMOUSSON|4|METRICm3||15|B|1992-05-20|100|15||0|0|438505.0|370878.0|BOUNDARY BOX BB HIPPER ST 14YD LHS ENT TO UNDERGROUND CARPARK 12YDS RHS LPOST 15168|||||POTABLE|O|0||0||||||FIRST FLOOR 8-9|LORDSMILL STREET||||CHESTERFIELD|S41 7RW|
04719370|PONTAMOUSSON|4|METRICm3||15|B|2002-10-16|100|15||0|0|444153.0|381863.0|BOUNDARY BOX BB FP 5YDS RHS STEPS|||||POTABLE|O|0||0|||||||NEW STREET||HOLBROOK INDUSTRIAL ESTATE|HOLBROOK|SHEFFIELD|S20 3GH|
04719413|PONTAMOUSSON|4|METRICm3||15|B|2002-10-08|100|15||0|0|442907.0|366290.0|BOUNDARY BOX BB FP REAR LH BB/4  4YDS LHS LP87639 NO ID TAG|||||POTABLE|O|0||0||||||PARK HOUSE|PARK ROAD|||HOLMEWOOD|CHESTERFIELD|S42 5UY|
04719522|PONTAMOUSSON|4|METRICm3||15|B|2002-09-16|100|15||0|0|439207.0|363433.0|BOUNDARY BOX B BOX 2ND FROM LEFT NEAREST RD. IN ENT 2 THE PARADE|||||POTABLE|O|0||0|||||||15 MARKET STREET|||CLAY CROSS|CHESTERFIELD|S45 9JE|
04720733|PONTAMOUSSON|4|METRICm3||15|B|1990-07-06|100|15||0|0|437513.0|375846.0|BOUNDARY BOX 7TH BB FROM RHS OF 10 BBS 20YRD LHS LPOST 17772...|||||POTABLE|O|0||0||||||UNIT 4|875 SHEFFIELD ROAD||||CHESTERFIELD|S41 9EQ|
04720902|PONTAMOUSSON|4|METRICm3||15|B|2002-10-03|100|15||0|0|437163.0|370957.0|BOUNDARY BOX IN BOUNDARY BOX|||||POTABLE|O|0||0|||||||171 CHATSWORTH ROAD||||CHESTERFIELD|S40 2AU|
04721521|PONTAMOUSSON|4|METRICm3||15|B|2002-10-07|100|15||0|0|447470.0|370495.0|BOUNDARY BOX BOUNDARY BOX FRONT OF SHOP RHS IN CORNER OF WALL.T/A ASHGATE HOSPICE LHS CAFE|||||POTABLE|O|0||0||||||SHOP|CAVENDISH WALK|||BOLSOVER|CHESTERFIELD|S44 6DB|
04721523|PONTAMOUSSON|4|METRICm3||15|B|2002-10-23|100|15||0|0|446578.0|381677.0|BOUNDARY BOX BOUNDARY BOX 20YDS LHS ENT ON LH FP 100YDS DOWN ROTHERHAM CLOSER0568 5 08 .|||||POTABLE|O|0||0||||||NORWOOD SHOT BLASTING|ROTHERHAM CLOSE||NORWOOD INDUSTRIAL ESTATE|KILLAMARSH|SHEFFIELD|S21 2JU|
04721524|PONTAMOUSSON|4|METRICm3||15|B|2002-10-07|100|15||0|0|447470.0|370495.0|BOUNDARY BOX BOUNDARY BOX FRONT OF SHOP IN COURTYARD PROP 1 SHOP RHS AND OPP TOILETS.T/A FLOWERTALK JAMAGED BBLID|||||POTABLE|O|0||0||||||UNIT 3|CAVENDISH WALK|||BOLSOVER|CHESTERFIELD|S44 6DB|
04722862|PONTAMOUSSON|4|METRICm3||15|B|1992-04-23|100|15||0|0|442963.0|366206.0|BOUNDARY BOX LH BB/4 FP 17YDS LHS OF RED POST BOX|||||POTABLE|O|0||0||||||UNIT 4|PARK ROAD|||HOLMEWOOD|CHESTERFIELD|S42 5UY|
04722865|PONTAMOUSSON|4|METRICm3||15|B|2002-10-08|100|15||0|0|442955.0|366279.0|BOUNDARY BOX RH BB/4 FP 17YRDS LHS RED POST BOX OPP HOWDENS|||||POTABLE|O|0||0||||||HOLMEWOOD FIELDS BUSINESS PARK|PARK ROAD|||HOLMEWOOD|CHESTERFIELD|S42 5UY|
04723864|PONTAMOUSSON|4|METRICm3||15|B|2000-03-04|100|15||0|0|473719.0|286244.0|BOUNDARY BOX SP 7371986244  LOCATION IS BB IN CAR PARK IL DOOR OF AMS WH. CARRI PRINT IS TO REAROF AMS|||||POTABLE|O|0||0||||||UNIT B6|SOVEREIGN PARK INDUSTRIAL ESTATE||||MARKET HARBOROUGH|LE16 9EG|
04725471|PONTAMOUSSON|4|METRICm3||15|B|2002-10-22|100|15||0|0|440040.0|373588.0|BOUNDARY BOX BB IN GV OPP HILL VIEW RD  LHS OF 3 NO15 NO ID|||||POTABLE|O|0||0||||||UNITS 1-4 DEVONSHIRE HOUSE|STATION ROAD|||BRIMINGTON|CHESTERFIELD|S43 1JU|
04725477|PONTAMOUSSON|4|METRICm3||15|B|2002-10-22|100|15||0|0|440025.0|373591.0|BOUNDARY BOX IN BOUNDARY BOX IN GV RHS LPOST 7923 OPP HILL VIEW RD RHS OF 3 NO15|||||POTABLE|O|0||0||||||UNIT 7|27 STATION ROAD|||BRIMINGTON|CHESTERFIELD|S43 1JU|
04725925|PONTAMOUSSON|4|METRICm3||15|B|2002-05-15|100|15||0|0|358343.0|209676.0|BOUNDARY BOX LEFT HAND BOUNDARY BOX OF 2 RO EXPRESS WINDOWS RO LP11|||||POTABLE|O|0||0||||||FOREST OF DEAN BUSINESS ESTATE|STEPBRIDGE ROAD||||COLEFORD|GL16 8PJ|
04726903|PONTAMOUSSON|4|METRICm3||15|B|1994-03-09|100|15||0|0|446618.0|381596.0|BOUNDARY BOX BOUNDARY BOX ON ROTHERHM RD 60YRD B4  IND EST.1ST BB FROM RHS OF 4 BBS ON ROW NEAREST TO HEDGE|||||POTABLE|O|0||0||||||UNIT 29|ROTHERHAM CLOSE||NORWOOD INDUSTRIAL ESTATE|KILLAMARSH|SHEFFIELD|S21 2JU|20736404
04726905|PONTAMOUSSON|4|METRICm3||15|B|2002-06-07|100|15||0|0|446618.0|381596.0|BOUNDARY BOX BOUNDARY BOX ON ROTHERHAM ROAD 60YDS BEFORE IND EST 2ND BB FROM LHS OF 4 NEAREST TO HEDGE|||||POTABLE|O|0||0||||||UNIT 28|ROTHERHAM CLOSE||NORWOOD INDUSTRIAL ESTATE|KILLAMARSH|SHEFFIELD|S21 2JU|20736379
04726907|PONTAMOUSSON|4|METRICm3||15|B|1990-07-02|100|15||0|0|446618.0|381596.0|BOUNDARY BOX BOUNDARY BOX ON ROTHERHAM RD 1ST BB FROM RHS OF 4 ON ROW NEAREST TO ROAD|||||POTABLE|O|0||0||||||UNIT 25|ROTHERHAM CLOSE||NORWOOD INDUSTRIAL ESTATE|KILLAMARSH|SHEFFIELD|S21 2JU|
04727023|PONTAMOUSSON|4|METRICm3||15|B|2002-07-31|100|15||0|0|438319.0|369459.0|BOUNDARY BOX IN FOOTPATH OPP NUMBER 17|||||POTABLE|O|0||0||||||BIRDHOLME INFANTS|CHURCH STREET SOUTH||||CHESTERFIELD|S40 2TF|
04727555|PONTAMOUSSON|4|METRICm3||15|B|2002-10-11|100|15||0|0|444029.0|382597.0|BOUNDARY BOX BOUNDARY BOX|||||POTABLE|O|0||0|||||||26 ECKINGTON ROAD|||BEIGHTON|SHEFFIELD|S20 1HQ|
04728176|PONTAMOUSSON|4|METRICm3||15|B|2002-10-16|100|15||0|0|444454.0|381526.0|BOUNDARY BOX BB FP FL/2 FRONT UNIT 10|||||POTABLE|O|0||0||||||UNIT 9|MEADOWBROOK PARK|||HALFWAY|SHEFFIELD|S20 3PJ|
04728354|PONTAMOUSSON|4|METRICm3||15|B|2002-10-14|100|15||0|0|438343.0|371033.0|BOUNDARY BOX BOUNDARY BOX IN FPATH ON SOUTH STREET   FRONT OF SHOP CALLED MINATURES+BEARS|||||POTABLE|O|0||0||||||8 FALCON YARD|LOW PAVEMENT||||CHESTERFIELD|S40 1PF|
04729144|PONTAMOUSSON|4|METRICm3||15|B|2002-10-29|100|15||0|0|446644.0|381700.0|CHAMBER IN FIELD IN B BOX IN GV UNDER FENCE 1 OF 4 BBS BTW DRILL WELL SIGN AND 7YDS LHS GATES TO HYDRAINER PUMPS|||||POTABLE|O|0||0||||||UNIT 3|ROTHERHAM CLOSE|||KILLAMARSH|SHEFFIELD|S21 2JU|
04729146|PONTAMOUSSON|4|METRICm3||15|B|2002-10-29|100|15||0|0|446578.0|381596.0|BOUNDARY BOX IN BOUNDARY BOX IN  GRASS VERGE 1 YARD FROM KERB RIGHT OF BLUE PAINT ON METAL FENCE OF 2.BTM LHS OF ROAD|||||POTABLE|O|0||0||||||UNIT 3|ROTHERHAM CLOSE||NORWOOD INDUSTRIAL ESTATE|KILLAMARSH|SHEFFIELD|S21 2JU|
04729147|PONTAMOUSSON|4|METRICm3||15|B|2002-10-29|100|15||0|0|446525.0|381678.0|BOUNDARY BOX LH OF 2 BB'S UNDER FENCE.|||||POTABLE|O|0||0||||||DRILLWELL LTD|ROTHERHAM CLOSE|||KILLAMARSH|SHEFFIELD|S21 2JU|
04729906|PONTAMOUSSON|4|METRICm3||15|B|2002-10-24|100|15||0|0|438276.0|373550.0|BOUNDARY BOX IN BOUNDARY BOX|||||POTABLE|O|0||0|||||||389 SHEFFIELD ROAD||||CHESTERFIELD|S41 8LS|
04731144|PONTAMOUSSON|4|METRICm3||15|B|2002-10-24|100|15||0|0|438230.0|372829.0|BOUNDARY BOX TOP LEFT BBOX OF 6 IN FPATH FRONT OF ASDA RHS ENT TO UNITS|||||POTABLE|O|0||0||||||UNIT 3|SHEFFIELD ROAD|STAND PARK|||CHESTERFIELD|S41 8JT|
04731151|PONTAMOUSSON|4|METRICm3||15|B|2002-12-12|100|15||0|0|440122.0|369661.0|BOUNDARY BOX BOUNDARY BOX OPP UNIT27 ON F.PATH RH 1 OF 3 0868|||||POTABLE|O|0||0||||||UNIT 28|CALOW BROOK DRIVE|||HASLAND|CHESTERFIELD|S41 0DR|
04731304|PONTAMOUSSON|4|METRICm3||15|B|2002-10-04|100|15||0|0|443967.0|366395.0|BOUNDARY BOX 7BB FP BACK GV ON SLACK LANE 5YDS LHS TGPDP 3  7149|||||POTABLE|O|0||0||||||RED HOUSE SERVICE STATION|HEATH ROAD|||HEATH|CHESTERFIELD|S42 5QS|
04733573|PONTAMOUSSON|4|METRICm3||15|B|2002-04-26|100|15||0|0|356262.0|204391.0|BOUNDARY BOX B/BOX IN ENT IN F/PATH|||||POTABLE|O|0||0||||||DOCTORS SURGERY|SMITHVILLE CLOSE|||ST BRIAVELS|LYDNEY|GL15 6TN|
04733663|PONTAMOUSSON|4|METRICm3||15|B|2002-05-03|100|15||0|0|362891.0|217606.0|BOUNDARY BOX AGR B/BOX, 14YDS B4 30MPH SIGN, 1YD R OF T/POLE 1 10YRDS RIGHT OF ENT|||||POTABLE|O|0||0||||||SEVEN MEADOWS FARM|CROOKED END||||RUARDEAN|GL17 9XF|
04733684|PONTAMOUSSON|4|METRICm3||15|B|2002-05-02|100|15||0|0|357422.0|210667.0|BOUNDARY BOX B/BOX RO CAR PARK ENT IN PATH|||||POTABLE|O|0||0|||||||10-14 NEWLAND STREET||||COLEFORD|GL16 8AN|
04735325|PONTAMOUSSON|4|METRICm3||15|B|2003-04-04|100|15||0|0|444033.0|381955.0|BOUNDARY BOX BB BACK/FP ILW RHS WINDOW OPP CARRS|||||POTABLE|O|0||0|||||||9-15 HOLBROOK AVENUE||HOLBROOK INDUSTRIAL ESTATE|HOLBROOK|SHEFFIELD|S20 3FF|
04735542|PONTAMOUSSON|4|METRICm3||15|B|2002-09-26|100|15||0|0|439866.0|375294.0|BOUNDARY BOX IN BOUNDAR BOX   CORNERSTONES|||||POTABLE|O|0||0|||||||148-150 SOUTH STREET NORTH|||NEW WHITTINGTON|CHESTERFIELD|S43 2AD|
04735544|PONTAMOUSSON|4|METRICm3||15|B|2002-10-10|100|15||0|0|440122.0|369661.0|BOUNDARY BOX IN BOUNDARY BOX MID 1 OF 3 7YDS RHS ENT 1261|||||POTABLE|O|0||0||||||UNIT 27|CALOW BROOK DRIVE|||HASLAND|CHESTERFIELD|S41 0DR|
04735545|PONTAMOUSSON|4|METRICm3||15|B|2002-10-10|100|15||0|0|440122.0|369661.0|BOUNDARY BOX IN BOUNDARY BOX LH 1 OF 3 7YDS RHS ENT 1493|||||POTABLE|O|0||0||||||UNIT 26|CALOW BROOK DRIVE|||HASLAND|CHESTERFIELD|S41 0DR|
04735548|PONTAMOUSSON|4|METRICm3||15|B|2002-10-04|100|15||0|0|440106.0|369515.0|BOUNDARY BOX BOUNDARY BOX LHS BB OF 2 4YDS RHS LAMP POST NO 135849|||||POTABLE|O|0||0||||||UNIT 22|CALOW BROOK DRIVE|||HASLAND|CHESTERFIELD|S41 0DR|
04736774|PONTAMOUSSON|4|METRICm3||15|B|2002-05-02|100|15||0|0|357254.0|212718.0|BOUNDARY BOX BOUNDARY BOX IN FOOTPATH OUTSIDE RH BOX|||||POTABLE|O|0||0||||||COMMUNAL CENTRE|7 THE HORSEPOOL|||BERRY HILL|COLEFORD|GL16 7BD|9966294
04741327|PONTAMOUSSON|4|METRICm3||15|B|2002-08-09|100|15||0|0|494078.0|301869.0|BB RURAL VERGE B/BOXLHS OF FP SIGN IN FRT OFF DBLE BLACK DOORS. 1YD FROM GATES 1YD RHS LH GATEPOST55|||||POTABLE|O|0||0||||||CHURCH FARM|9 THE STREET|||SOUTH LUFFENHAM|OAKHAM|LE15 8NX|13370958
04741636|PONTAMOUSSON|4|METRICm3||15|B|2002-10-17|100|15||0|0|438402.0|369896.0|BOUNDARY BOX BOUNDARY BOX|||||POTABLE|O|0||0|||||||160-162 DERBY ROAD||||CHESTERFIELD|S40 2EW|
04742632|PONTAMOUSSON|4|METRICm3||15|B|2002-10-17|100|15||0|0|446521.0|381661.0|BOUNDARY BOX BB MIDDLE OF 3 LHS ENT IN FP|||||POTABLE|O|0||0||||||STERLING ELECTRICAL BLOCK UNIT 2|ROTHERHAM CLOSE|||KILLAMARSH|SHEFFIELD|S21 2JU|
04754662|PONTAMOUSSON|4|METRICm3||15|B|2003-02-06|100|15||0|0|473703.0|286199.0|BOUNDARY BOX RH BB SW OUTSIDE OF UNIT 4A FAR END CROSBY RD FRNT GREEN METAL GATE.AGR MAP 10/207 BB RH OF 2|||||POTABLE|O|0||0||||||GLENOLD HOUSE|CROSBY ROAD||||MARKET HARBOROUGH|LE16 9EE|
04756221|PONTAMOUSSON|4|METRICm3||15|B|2002-08-01|100|15||0|0|485881.0|308837.0|BOUNDARY BOX 1ST BB OF 9 FROM RIGHT|||||POTABLE|O|0||0||||||3 GROSVENOR HOUSE|MELTON ROAD||||OAKHAM|LE15 6AX|
04756224|PONTAMOUSSON|4|METRICm3||15|B|2002-08-01|100|15||0|0|485859.0|308835.0|BOUNDARY BOX 3RD FROM RIGHT OF 9. NO ID|||||POTABLE|O|0||0||||||SUITE 1 GROSVENOR HOUSE|MELTON ROAD||||OAKHAM|LE15 6AX|
04756296|PONTAMOUSSON|4|METRICm3||15|B|2003-02-06|100|15||0|0|473323.0|287195.0|BOUNDARY BOX BB IN BRICK FP OS SHOP|||||POTABLE|O|0||0|||||||6 COVENTRY ROAD||||MARKET HARBOROUGH|LE16 9BZ|
04756845|PONTAMOUSSON|4|METRICm3||15|B|2002-09-04|100|15||0|0|474446.0|287594.0|BOUNDARY BOX BB SW BOTTOM WELLAND COURT LST BUT 1 UNIT RHS UNIT|||||POTABLE|O|0||0||||||WELLAND COURT|RIVERSIDE||||MARKET HARBOROUGH|LE16 7PT|53064731
04757065|PONTAMOUSSON|4|METRICm3||15|B|2002-12-17|100|15||0|0|375950.0|193625.0|BB RIGHT SIDE IN LINE AGR BB RHS IN FLD 14YDS BACK DOWN HDG 1 YDS OUT   ADEYS LANE..1 YD LO WOOD K FENCE 842557444 842557                 IF MTR COVERED PLS STATE WHAT WITH.|||||POTABLE|O|0||0||||||TROUGH COOMBE ROAD 2YDS OUT OF ADEYS LANE|WOTTON-UNDER-EDGE|||||GL12 7LU|
04758700|PONTAMOUSSON|4|METRICm3||15|B|2002-11-26|100|15||0|0|289663.0|303004.0|BOUNDARY BOX SAME AS LAST. GPS 89941 02932. 24X18 LHS ENT TO WORKSHOPS. 1 OF 5 TOG|||||POTABLE|O|0||0||||||TOILET BLOCK|LLANBRYNMAIR|||||SY19 7AA|
04760351|PONTAMOUSSON|4|METRICm3||15|B|2003-09-04|100|15||0|0|474446.0|287594.0|BOUNDARY BOX BB SW FRONT OF UNIT|||||POTABLE|O|0||0||||||WELLAND COURT|RIVERSIDE||||MARKET HARBOROUGH|LE16 7PT|
04760352|PONTAMOUSSON|4|METRICm3||15|B|2002-09-04|100|15||0|0|474446.0|287594.0|BOUNDARY BOX BB SW FRONT OF UNIT|||||POTABLE|O|0||0||||||WELLAND COURT|RIVERSIDE||||MARKET HARBOROUGH|LE16 7PT|
04760357|PONTAMOUSSON|4|METRICm3||15|B|2003-03-12|100|15||0|0|474446.0|287594.0|BOUNDARY BOX IN BB IN SW FRONT OF UNIT.|||||POTABLE|O|0||0||||||WELLAND COURT|RIVERSIDE||||MARKET HARBOROUGH|LE16 7PT|
04760359|PONTAMOUSSON|4|METRICm3||15|B|2003-03-12|100|15||0|0|474446.0|287594.0|BOUNDARY BOX BB SW FRONT OF UNIT 1ST ON WELLAND CT UNIT B|||||POTABLE|O|0||0|||||||RIVERSIDE||||MARKET HARBOROUGH|LE16 7PT|
04760775|PONTAMOUSSON|4|METRICm3||15|B|2002-09-12|100|15||0|0|473656.0|286623.0|BB LEFT SIDE IN LINE IN BB LHS GLADSTONE ST MID DRVE ON FP|||||POTABLE|O|0||0|||||||106 NORTHAMPTON ROAD||||MARKET HARBOROUGH|LE16 9HF|
04762833|PONTAMOUSSON|4|METRICm3||15|B|2002-10-12|100|15||0|0|443543.0|382177.0|BOUNDARY BOX BB IN GRASS 5YDS RHS HYDRANT 3YDS FROM KERB BACK ON MAIN ROAD|||||POTABLE|O|0||0|||||||1 CARLEY DRIVE|||WESTFIELD|SHEFFIELD|S20 8NQ|52116449
04763535|PONTAMOUSSON|4|METRICm3||15|B|2002-09-15|100|15||0|0|473702.0|286200.0|BOUNDARY BOX LH BB OF 2 FRNT OF GREEN METAL GATE FAR END OF CROSBY ROAD,AGR MAP 10/206|||||POTABLE|O|0||0||||||GLENOLD HOUSE|CROSBY ROAD||||MARKET HARBOROUGH|LE16 9EE|
04763842|PONTAMOUSSON|4|METRICm3||15|B|2002-10-28|100|15||0|0|438260.0|371696.0|BOUNDARY BOX BOUNDARY BOX IN ENT RHS|||||POTABLE|O|0||0|||||||11 ABERCROMBIE STREET||||CHESTERFIELD|S41 7LW|20822125
04764551|PONTAMOUSSON|4|METRICm3||15|B|2002-06-26|100|15||0|0|274592.0|300901.0|BOUNDARY BOX IN FOOTPATH BY RD SIGN                                                002|||||POTABLE|O|0||0||||||PENRALLT COURT|PENRALLT STREET||||MACHYNLLETH|SY20 8AJ|
04832614|PONTAMOUSSON|4|METRICm3||15|B|2002-09-03|100|15||0|0|473267.0|287427.0|INTERNAL VISUAL INT ON WALL NEAR BACK DOOR FRANK GILBERT READING ALWAYS 0029|||||POTABLE|I|0||0|||||||50 HIGH STREET||||MARKET HARBOROUGH|LE16 7AF|
04833272|PONTAMOUSSON|4|METRICm3||15|B|2002-10-03|100|15||0|0|439868.0|375577.0|INTERNAL VISUAL UNDER KITCHEN SINK|||||POTABLE|I|0||0|||||||164 HIGH STREET|||NEW WHITTINGTON|CHESTERFIELD|S43 2AN|
04833274|PONTAMOUSSON|4|METRICm3||15|B|2003-04-10|100|15||0|0|437824.0|371354.0|INTERNAL VISUAL INT MTR IN CELLAR|||||POTABLE|I|0||0|||||||104 SALTERGATE||||CHESTERFIELD|S40 1NE|
04833276|PONTAMOUSSON|4|METRICm3||15|B|2003-04-04|100|15||0|0|438314.0|371100.0|INTERNAL VISUAL INT MTR IN WASHROOM|||||POTABLE|I|0||0||||||INSIGHT OPTICIAN|7 PACKERS ROW||||CHESTERFIELD|S40 1RB|
04833681|PONTAMOUSSON|4|METRICm3||22|B|2002-12-14|100|22||0|0|372035.0|196648.0|BOUNDARY BOX B/BOX 1YD LEFT OF F/H.FRONT OF WICK HOUSE FARM METER MIDDLE OF 3 BB|||||POTABLE|O|0||0||||||UPPER WICK STABLES & TROUGH|UPPER WICK||||DURSLEY|GL11 6DF|
04834008|PONTAMOUSSON|4|METRICm3||15|B|2002-09-01|100|15||0|0|282279.0|304467.0|EXTERNAL CHAMBER NEXT METER CHAMBER 24 X 18  4 TOG|||||POTABLE|O|0||0||||||TOILET BLOCK|GLANTWYMYN|||CEMMAES ROAD|MACHYNLLETH|SY20 8LX|
04834445|PONTAMOUSSON|4|METRICm3||15|B|2003-02-12|100|15||0|0|481830.0|301224.0|BOUNDARY BOX ENTER BELTON HOUSE(GO 2 MEWS CP, BB GV 5FT RHS. BB--OPP HOUSE CALLED "AYSTON" TWEEN 2 WILLO TWEEN 2 WILLOWS 1.5 YARDS OF PATH...SK 81766 01169|||||POTABLE|O|0||0|||||||2 LITTLEWORTH LANE|||BELTON IN RUTLAND|OAKHAM|LE15 9JZ|
04834717|PONTAMOUSSON|4|METRICm3||15|B|2002-05-02|100|15||0|0|357884.0|210039.0|BOUNDARY BOX B/BOX.10M L OF ENTRANCE IN BORDER|||||POTABLE|O|0||0||||||UNIT 5-6|CRUCIBLE CLOSE|||MUSHET INDUSTRIAL PARK|COLEFORD|GL16 8RE|
04845795|PONTAMOUSSON|4|METRICm3||15|B|2002-04-16|100|15||0|0|354445.0|341703.0|BOUNDARY BOX LEFT BB OF 2 IN FOOTPATH LEFT OF ENTRANCE TO CAR PARK OPP GREEN WOODEN GATE WITH NO 2 ON|||||POTABLE|O|0||0||||||BROWNLOW STREET PARADE|BROWNLOW STREET||||WHITCHURCH|SY13 1QW|
04846104|PONTAMOUSSON|4|METRICm3||15|B|1991-04-01|100|15||0|0|473290.0|287165.0|BB RIGHT SIDE IN LINE IN BB RHS LOROS OUTSIDE CHURCH|||||POTABLE|O|0||0|||||||MANOR WALK||||MARKET HARBOROUGH|LE16 9BP|
04847290|PONTAMOUSSON|4|METRICm3||15|B|2002-09-27|100|15||0|0|439883.0|375301.0|BOUNDARY BOX B BOX|||||POTABLE|O|0||0||||||ST BARNABAS CHURCH HALL|ALBERT ROAD|||NEW WHITTINGTON|CHESTERFIELD|S43 2BH|
04848616|PONTAMOUSSON|4|METRICm3||22|B|2000-04-04|100|22||0|0|438097.0|377653.0|BOUNDARY BOX 0FRONT OF SMALL GATE LHS IN B.B.JUST BEFORE UNSTONE GRANGE FARM SK 38010 77690|||||POTABLE|O|0||0||||||UNSTONE GRANGE|CROW LANE|||UNSTONE|DRONFIELD|S18 4AL|
04848619|PONTAMOUSSON|4|METRICm3||15|B|2002-10-17|100|15||0|0|438595.0|369384.0|BOUNDARY BOX BOUNDARY BOX 4 YDS RHS ENT IN GV|||||POTABLE|O|0||0|||||||STORFORTH LANE||||CHESTERFIELD|S40 2TU|
04884002|PONTAMOUSSON|4|METRICm3||15|B|2003-05-01|100|15||0|0|281922.0|304484.0|BOUNDARY BOX SAME AS LAST|||||POTABLE|O|0||0||||||UNIT 7|GLANTWYMYN VILLAGE WORKSHOP|||CEMMAES ROAD|MACHYNLLETH|SY20 8LY|
